TRACE [main] 2018-12-21 16:51:50.167  org.dbunit.database.DatabaseConfig  - getFeature(name=http://www.dbunit.org/features/batchedStatements) - start
TRACE [main] 2018-12-21 16:51:50.167  org.dbunit.database.DatabaseConfig  - getProperty(name=http://www.dbunit.org/features/batchedStatements) - start
DEBUG [main] 2018-12-21 16:51:50.167  org.dbunit.dataset.DefaultTable  - getValue(row=0, column=ID) - start
DEBUG [main] 2018-12-21 16:51:50.167  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0) - start
DEBUG [main] 2018-12-21 16:51:50.167  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.167  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=ID) - start
DEBUG [main] 2018-12-21 16:51:50.167  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=ID) - start
DEBUG [main] 2018-12-21 16:51:50.167  org.dbunit.database.statement.AutomaticPreparedBatchStatement  - addValue(value=1, dataType=BIGINT) - start
DEBUG [main] 2018-12-21 16:51:50.167  org.dbunit.database.statement.SimplePreparedStatement  - addValue(value=1, dataType=BIGINT) - start
DEBUG [main] 2018-12-21 16:51:50.167  org.dbunit.dataset.datatype.BigIntegerDataType  - setSqlValue(value=1, column=1, statement=prep31: insert into ROLE (ID, NAME) values (?, ?)) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.datatype.BigIntegerDataType  - typeCast(value=1) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.DefaultTable  - getValue(row=0, column=NAME) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=NAME) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=NAME) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.database.statement.AutomaticPreparedBatchStatement  - addValue(value=USER, dataType=VARCHAR) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.database.statement.SimplePreparedStatement  - addValue(value=USER, dataType=VARCHAR) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.datatype.StringDataType  - setSqlValue(value=USER, column=2, statement=prep31: insert into ROLE (ID, NAME) values (?, ?) {1: 1}) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.datatype.DataType  - asString(value=USER) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.datatype.StringDataType  - typeCast(value=USER) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.database.statement.AutomaticPreparedBatchStatement  - addBatch() - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.database.statement.SimplePreparedStatement  - addBatch() - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.operation.InsertOperation  - equalsIgnoreMapping(ignoreMapping={}, table=org.dbunit.dataset.DefaultTable[_metaData=tableName=role, columns=[(id, UNKNOWN, nullableUnknown), (name, UNKNOWN, nullableUnknown)], keys=[], _rowList.size()=3], row=1) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.DefaultTable  - getValue(row=1, column=id) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=1) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=1, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=id) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=id) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.DefaultTable  - getValue(row=1, column=name) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=1) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=1, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=name) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=name) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.DefaultTable  - getValue(row=1, column=ID) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=1) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=1, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=ID) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=ID) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.database.statement.AutomaticPreparedBatchStatement  - addValue(value=2, dataType=BIGINT) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.database.statement.SimplePreparedStatement  - addValue(value=2, dataType=BIGINT) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.datatype.BigIntegerDataType  - setSqlValue(value=2, column=1, statement=prep31: insert into ROLE (ID, NAME) values (?, ?) {1: 1, 2: 'USER'}) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.datatype.BigIntegerDataType  - typeCast(value=2) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.DefaultTable  - getValue(row=1, column=NAME) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=1) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=1, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=NAME) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=NAME) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.database.statement.AutomaticPreparedBatchStatement  - addValue(value=ADMIN, dataType=VARCHAR) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.database.statement.SimplePreparedStatement  - addValue(value=ADMIN, dataType=VARCHAR) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.datatype.StringDataType  - setSqlValue(value=ADMIN, column=2, statement=prep31: insert into ROLE (ID, NAME) values (?, ?) {1: 2, 2: 'USER'}) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.datatype.DataType  - asString(value=ADMIN) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.datatype.StringDataType  - typeCast(value=ADMIN) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.database.statement.AutomaticPreparedBatchStatement  - addBatch() - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.database.statement.SimplePreparedStatement  - addBatch() - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.operation.InsertOperation  - equalsIgnoreMapping(ignoreMapping={}, table=org.dbunit.dataset.DefaultTable[_metaData=tableName=role, columns=[(id, UNKNOWN, nullableUnknown), (name, UNKNOWN, nullableUnknown)], keys=[], _rowList.size()=3], row=2) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.DefaultTable  - getValue(row=2, column=id) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=2) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=2, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=id) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=id) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.DefaultTable  - getValue(row=2, column=name) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=2) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=2, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=name) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=name) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.DefaultTable  - getValue(row=2, column=ID) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=2) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=2, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=ID) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=ID) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.database.statement.AutomaticPreparedBatchStatement  - addValue(value=3, dataType=BIGINT) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.database.statement.SimplePreparedStatement  - addValue(value=3, dataType=BIGINT) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.datatype.BigIntegerDataType  - setSqlValue(value=3, column=1, statement=prep31: insert into ROLE (ID, NAME) values (?, ?) {1: 2, 2: 'ADMIN'}) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.datatype.BigIntegerDataType  - typeCast(value=3) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.DefaultTable  - getValue(row=2, column=NAME) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=2) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=2, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=NAME) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=NAME) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.database.statement.AutomaticPreparedBatchStatement  - addValue(value=MANAGER, dataType=VARCHAR) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.database.statement.SimplePreparedStatement  - addValue(value=MANAGER, dataType=VARCHAR) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.datatype.StringDataType  - setSqlValue(value=MANAGER, column=2, statement=prep31: insert into ROLE (ID, NAME) values (?, ?) {1: 3, 2: 'ADMIN'}) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.datatype.DataType  - asString(value=MANAGER) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.dataset.datatype.StringDataType  - typeCast(value=MANAGER) - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.database.statement.AutomaticPreparedBatchStatement  - addBatch() - start
DEBUG [main] 2018-12-21 16:51:50.168  org.dbunit.database.statement.SimplePreparedStatement  - addBatch() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.operation.InsertOperation  - equalsIgnoreMapping(ignoreMapping={}, table=org.dbunit.dataset.DefaultTable[_metaData=tableName=role, columns=[(id, UNKNOWN, nullableUnknown), (name, UNKNOWN, nullableUnknown)], keys=[], _rowList.size()=3], row=3) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.DefaultTable  - getValue(row=3, column=id) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=3) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=3, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.statement.AutomaticPreparedBatchStatement  - executeBatch() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.statement.SimplePreparedStatement  - executeBatch() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.statement.SimplePreparedStatement  - clearBatch() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.statement.AutomaticPreparedBatchStatement  - clearBatch() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.statement.SimplePreparedStatement  - clearBatch() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.statement.AutomaticPreparedBatchStatement  - close() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.statement.AbstractPreparedBatchStatement  - close() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.DefaultTableIterator  - getTable() - start
TRACE [main] 2018-12-21 16:51:50.169  org.dbunit.operation.AbstractBatchOperation  - execute: processing table='user'
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.operation.AbstractBatchOperation  - isEmpty(table=org.dbunit.dataset.DefaultTable[_metaData=tableName=user, columns=[(id, UNKNOWN, nullableUnknown), (login, UNKNOWN, nullableUnknown), (password, UNKNOWN, nullableUnknown), (email, UNKNOWN, nullableUnknown), (first_name, UNKNOWN, nullableUnknown), (last_name, UNKNOWN, nullableUnknown), (birthday, UNKNOWN, nullableUnknown), (role_id, UNKNOWN, nullableUnknown)], keys=[], _rowList.size()=3]) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.DefaultTable  - getValue(row=0, column=id) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=id) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=id) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.operation.AbstractOperation  - getOperationMetaData(connection=org.dbunit.database.DatabaseConnection[schema=null, connection=conn3: url=jdbc:h2:mem:test user=, super=_databaseConfig=org.dbunit.database.DatabaseConfig[, _propertyMap={http://www.dbunit.org/features/qualifiedTableNames=false, http://www.dbunit.org/properties/tableType=[Ljava.lang.String;@2a9bc08f, http://www.dbunit.org/properties/batchSize=100, http://www.dbunit.org/properties/statementFactory=org.dbunit.database.statement.PreparedStatementFactory@46678e49, http://www.dbunit.org/features/batchedStatements=false, http://www.dbunit.org/features/caseSensitiveTableNames=false, http://www.dbunit.org/features/allowEmptyFields=false, http://www.dbunit.org/properties/datatypeFactory=org.dbunit.dataset.datatype.DefaultDataTypeFactory[_toleratedDeltaMap=org.dbunit.dataset.datatype.ToleratedDeltaMap@2063c53e], http://www.dbunit.org/properties/metadataHandler=org.dbunit.database.DefaultMetadataHandler@1fcf9739, http://www.dbunit.org/properties/fetchSize=100, http://www.dbunit.org/properties/resultSetTableFactory=org.dbunit.database.CachedResultSetTableFactory@748e9b20, http://www.dbunit.org/features/datatypeWarning=true, http://www.dbunit.org/properties/escapePattern=null, http://www.dbunit.org/properties/allowVerifytabledefinitionExpectedtableCountMismatch=false}], _dataSet=AbstractDataSet[_orderedTableNameMap=null]], metaData=tableName=user, columns=[(id, UNKNOWN, nullableUnknown), (login, UNKNOWN, nullableUnknown), (password, UNKNOWN, nullableUnknown), (email, UNKNOWN, nullableUnknown), (first_name, UNKNOWN, nullableUnknown), (last_name, UNKNOWN, nullableUnknown), (birthday, UNKNOWN, nullableUnknown), (role_id, UNKNOWN, nullableUnknown)], keys=[]) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.AbstractDatabaseConnection  - createDataSet() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.DatabaseDataSet  - getTableMetaData(tableName=user) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.DatabaseDataSet  - initialize() - start
TRACE [main] 2018-12-21 16:51:50.169  org.dbunit.database.DatabaseConfig  - getProperty(name=http://www.dbunit.org/features/qualifiedTableNames) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.OrderedTableNameMap  - getTableName(tableName=user) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.OrderedTableNameMap  - getTableName(tableName=user) - end - result=USER
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.OrderedTableNameMap  - getTableName(tableName=user) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.OrderedTableNameMap  - getTableName(tableName=user) - end - result=USER
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=id) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.DatabaseTableMetaData  - getColumns() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.DatabaseTableMetaData  - getColumns() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=login) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.DatabaseTableMetaData  - getColumns() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=password) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.DatabaseTableMetaData  - getColumns() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=email) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.DatabaseTableMetaData  - getColumns() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=first_name) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.DatabaseTableMetaData  - getColumns() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=last_name) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.DatabaseTableMetaData  - getColumns() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=birthday) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.DatabaseTableMetaData  - getColumns() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=role_id) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.DatabaseTableMetaData  - getColumns() - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.database.DatabaseTableMetaData  - getPrimaryKeys() - start
TRACE [main] 2018-12-21 16:51:50.169  org.dbunit.database.DatabaseConfig  - getProperty(name=http://www.dbunit.org/properties/primaryKeyFilter) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.operation.InsertOperation  - getIgnoreMapping(table=org.dbunit.dataset.DefaultTable[_metaData=tableName=user, columns=[(id, UNKNOWN, nullableUnknown), (login, UNKNOWN, nullableUnknown), (password, UNKNOWN, nullableUnknown), (email, UNKNOWN, nullableUnknown), (first_name, UNKNOWN, nullableUnknown), (last_name, UNKNOWN, nullableUnknown), (birthday, UNKNOWN, nullableUnknown), (role_id, UNKNOWN, nullableUnknown)], keys=[], _rowList.size()=3], row=0) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.DefaultTable  - getValue(row=0, column=id) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=id) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=id) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.DefaultTable  - getValue(row=0, column=login) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=login) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=login) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.DefaultTable  - getValue(row=0, column=password) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=password) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=password) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.DefaultTable  - getValue(row=0, column=email) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=email) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=email) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.DefaultTable  - getValue(row=0, column=first_name) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=first_name) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=first_name) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.DefaultTable  - getValue(row=0, column=last_name) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=last_name) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=last_name) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.DefaultTable  - getValue(row=0, column=birthday) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=birthday) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=birthday) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.DefaultTable  - getValue(row=0, column=role_id) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - assertValidRowIndex(row=0, rowCount=3) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTable  - getColumnIndex(columnName=role_id) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.dataset.AbstractTableMetaData  - getColumnIndex(columnName=role_id) - start
DEBUG [main] 2018-12-21 16:51:50.169  org.dbunit.operation.InsertOperation  - getOperationData(metaData=tableName=USER, columns=[(ID, BIGINT, noNulls), (LOGIN, VARCHAR, nullable), (PASSWORD, VARCHAR, nullable), (EMAIL, VARCHAR, nullable), (FIRST_NAME, VARCHAR, nullable), (LAST_NAME, VARCHAR, nullable), (BIRTHDAY, TIMESTAMP, nullable), (ROLE_ID, BIGINT, nullable)], keys=[(ID, BIGINT, noNulls)], ignoreMapping={}, connection=org.dbunit.database.DatabaseConnection[schema=null, connection=conn3: url=jdbc:h2:mem:test user=, super=_databaseConfig=org.dbunit.database.DatabaseConfig[, _propertyMap={http://www.dbunit.org/features/qualifiedTableNames=false, http://www.dbunit.org/properties/tableType=[Ljava.lang.String;@2a9bc08f, http://www.dbunit.org/properties/batchSize=100, http://www.dbunit.org/properties/statementFactory=org.dbunit.database.statement.PreparedStatementFactory@46678e49, http://www.dbunit.org/features/batchedStatements=false, http://www.dbunit.org/features/caseSensitiveTableNames=false, http://www.dbunit.org/features/allowEmptyFields=false, http://www.dbunit.org/properties/datatypeFactory=org.dbunit.dataset.datatype.DefaultDataTypeFactory[_toleratedDeltaMap=org.dbunit.dataset.datatype.ToleratedDeltaMap@2063c53e], http://www.dbunit.org/properties/metadataHandler=org.dbunit.database.DefaultMetadataHandler@1fcf9739, http://www.dbunit.org/properties/fetchSize=100, http://www.dbunit.org/properties/resultSetTableFactory=org.dbunit.database.CachedResultSetTableFactory@748e9b20, http://www.dbunit.org/features/datatypeWarning=true, http://www.dbunit.org/properties/escapePattern=null, http://www.dbunit.org/properties/allowVerifytabledefinitionExpectedtableCountMismatch=false}], _dataSet=AbstractDataSet[_orderedTableNameMap=null]]) - start
